set,subset,partition,filename,attack_family_token,relative_path,sha256,size_bytes,header_raw,column_names,schema_exact_match,has_utf8_bom,row_count,blank_line_count,malformed_row_count,malformed_wrong_field_count,malformed_bad_timestamp,malformed_bad_arbitration_id,malformed_bad_data_field,malformed_bad_attack_label,attack0_count,attack1_count,attack_ratio,empty_data_field_count,empty_data_field_attack1_count,timestamp_min,timestamp_max,timestamp_span_s,timestamp_decrease_count,timestamp_equal_consecutive_count,timestamp_max_decrease_s,unique_arbitration_id_count,arbitration_id_hexlen_min,arbitration_id_hexlen_max,data_field_hexlen_min,data_field_hexlen_max,data_field_hexlen_min_nonempty,odd_hexlen_data_field_count,attack_episode_count,attack_contiguity,first_attack_row,last_attack_row,longest_attack_episode_rows,attack_row_density_within_span,first_attack_timestamp,last_attack_timestamp,attack_time_span_s,max_gap_between_attack_frames_s,attack_time_episode_count_gap_gt_1s,attack_time_contiguity_gap_gt_1s,quoted_row_count,file_ends_with_newline,error
set_04,test_02_unknown_vehicle_known_attack,test,interval-2.csv,interval,set_04/test_02_unknown_vehicle_known_attack/interval-2.csv,f8cc87d7bb869037d3c681e18df3f855c888e4f2e1bbc019b1b019d85ef8f6ef,62683875,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1653840,0,0,0,0,0,0,0,1652661,1179,0.00071289,0,0,1672531200.0,1672532027.6774971,827.677497,71,2,0.000103951,62,3,3,4,16,4,0,1179,multiple,697022,727645,1,0.038499,1672531548.463572,1672531563.1893911,14.725819,0.018505,1,single_window,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,rpm-1.csv,rpm,set_04/test_02_unknown_vehicle_known_attack/rpm-1.csv,adccfc1418c2dafbcbaa3ca32fceef277b74b903dac4e3b849f14a884fe8b549,125672401,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,3296008,0,0,0,0,0,0,0,3295597,411,0.00012470,0,0,1672531200.0,1672533225.2156639,2025.215664,19,1,0.000080109,62,3,3,4,16,4,0,411,multiple,1312876,1323166,1,0.039938,1672531856.37422,1672531861.3145902,4.940370,0.030036,1,single_window,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,rpm-2.csv,rpm,set_04/test_02_unknown_vehicle_known_attack/rpm-2.csv,060d1a2c3407133f77441eab77ee0be65090c751613170dfac53d1d727b930e0,74511748,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1975925,0,0,0,0,0,0,0,1975831,94,0.00004757,0,0,1672531200.0,1672532188.994693,988.994693,5,0,0.000024080,62,3,3,4,16,4,0,94,multiple,863726,882828,1,0.004921,1672531631.841197,1672531641.3416629,9.500466,0.102737,1,single_window,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,rpm-accessory-1.csv,rpm-accessory,set_04/test_02_unknown_vehicle_known_attack/rpm-accessory-1.csv,9739daaa2b6119025fce2f8ad2c103c6bc84c88621210dd2087a1e3963c48697,19994030,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,529658,0,0,0,0,0,0,0,529370,288,0.00054375,0,0,1672531200.0,1672531464.697468,264.697468,10,0,0.000083923,62,3,3,4,16,4,0,288,multiple,1849,60820,1,0.004884,1672531200.919446,1672531230.268852,29.349406,0.103225,1,single_window,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,rpm-accessory-2.csv,rpm-accessory,set_04/test_02_unknown_vehicle_known_attack/rpm-accessory-2.csv,ab71eeac381cc1f85398286db1351a655f7e3860c9d34482dc8ff93eba816737,11574573,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,307113,0,0,0,0,0,0,0,307057,56,0.00018234,0,0,1672531200.0,1672531353.5123889,153.512389,2,1,0.000046015,62,3,3,4,16,4,0,56,multiple,42428,204000,1,0.000347,1672531221.2101569,1672531301.958894,80.748737,55.602357,2,multiple_windows,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,speed-1.csv,speed,set_04/test_02_unknown_vehicle_known_attack/speed-1.csv,0479e4b539c33b40639969fe28b0b47bbdb88fcd3a2264c1fca3becca63fb7c7,99358561,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,2619677,0,0,0,0,0,0,0,2619663,14,0.00000534,0,0,1672531200.0,1672532510.740895,1310.740895,6,0,0.000066996,62,3,3,4,16,4,0,14,multiple,1233172,1246263,1,0.001069,1672531816.320147,1672531822.854465,6.534318,0.503033,1,single_window,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,speed-2.csv,speed,set_04/test_02_unknown_vehicle_known_attack/speed-2.csv,a2f91f422d35cdda18cf9e17b239251de72e98ed42784176d8e1f6f2b75cfe10,104275419,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,2734513,0,0,0,0,0,0,0,2734475,38,0.00001390,0,0,1672531200.0,1672532568.476994,1368.476994,6,0,0.000029087,62,3,3,4,16,4,0,38,multiple,965384,1017432,1,0.000730,1672531682.6068611,1672531708.6037381,25.996877,0.703253,1,single_window,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,speed-accessory-1.csv,speed-accessory,set_04/test_02_unknown_vehicle_known_attack/speed-accessory-1.csv,4a6fea5f7181ebd6b9012ae40cf61d46f4b73f6f58b7f652681cfee72c09258b,20175669,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,529420,0,0,0,0,0,0,0,529370,50,0.00009444,0,0,1672531200.0,1672531464.6979852,264.697985,2,0,0.000031948,62,3,3,4,16,4,0,50,multiple,13493,62788,1,0.001014,1672531206.7409551,1672531231.3713262,24.630371,0.503324,1,single_window,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,speed-accessory-2.csv,speed-accessory,set_04/test_02_unknown_vehicle_known_attack/speed-accessory-2.csv,7f7ada628691f1ae54d94f8f85ad8b4487fee8e90d5f300d919275df6870a090,11605872,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,307067,0,0,0,0,0,0,0,307057,10,0.00003257,0,0,1672531200.0,1672531353.512749,153.512749,0,0,0.000000000,62,3,3,4,16,4,0,10,multiple,11557,65615,1,0.000185,1672531205.7752171,1672531232.800014,27.024797,3.002902,10,multiple_windows,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,standstill-1.csv,standstill,set_04/test_02_unknown_vehicle_known_attack/standstill-1.csv,46cd4879e286e1e5273bf5b0e5ab75a0fe0a79c9504472c4b31cac4e0006fea9,45606102,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1208289,0,0,0,0,0,0,0,1207723,566,0.00046843,0,0,1672531200.0,1672531805.0169389,605.016939,18,3,0.000106096,62,3,3,4,16,4,0,566,multiple,474990,879970,1,0.001398,1672531437.3524189,1672531639.4120779,202.059659,187.332142,2,multiple_windows,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,standstill-2.csv,standstill,set_04/test_02_unknown_vehicle_known_attack/standstill-2.csv,fbbe59b02dd752a9e4b7822cb277bf96bef1ac4389b01ab5d7c1dd8b0b378d37,23370239,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,614984,0,0,0,0,0,0,0,614960,24,0.00003903,0,0,1672531200.0,1672531507.433821,307.433821,2,0,0.000019073,62,3,3,4,16,4,0,24,multiple,41591,501840,1,0.000052,1672531220.8138158,1672531450.875427,230.061611,10.004023,24,multiple_windows,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,systematic-1.csv,systematic,set_04/test_02_unknown_vehicle_known_attack/systematic-1.csv,d88b9fdef1de156d4f3afeb10d31e356daf2bef9cc5a662845c3520b9bd5a90f,20551827,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,541323,0,0,0,0,0,0,0,504198,37125,0.06858197,2324,2324,1672531200.0,1672531452.1943312,252.194331,0,102,0.000000000,2048,3,3,0,16,2,0,26422,multiple,82939,200842,8,0.314875,1672531241.4836512,1672531281.8796952,40.396044,0.001401,1,single_window,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,systematic-2.csv,systematic,set_04/test_02_unknown_vehicle_known_attack/systematic-2.csv,4cda452db291be614bf4a397c028636c534ec6e4acb33a4e65745ac8bf93685e,17343447,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,456086,0,0,0,0,0,0,0,453827,2259,0.00495301,134,134,1672531200.0,1672531426.9437308,226.943731,0,6,0.000000000,2048,3,3,0,16,2,0,2259,multiple,106664,154754,1,0.046973,1672531253.3542359,1672531276.2760818,22.921846,0.010379,1,single_window,0,True,
set_04,test_03_known_vehicle_unknown_attack,test,DoS-1.csv,DoS,set_04/test_03_known_vehicle_unknown_attack/DoS-1.csv,ba70baaa2e7eae058a9d093bc69125c73e65856ea3eb1faa7494cdcea2fd76bb,25795857,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,643807,0,0,0,0,0,0,0,631716,12091,0.01878047,0,0,1672531200.0,1672531591.5302889,391.530289,0,19,0.000000000,55,3,3,2,16,2,0,6641,multiple,236779,265618,8,0.419244,1672531346.7538991,1672531357.1308661,10.376967,0.039632,1,single_window,0,True,
set_04,test_03_known_vehicle_unknown_attack,test,DoS-2.csv,DoS,set_04/test_03_known_vehicle_unknown_attack/DoS-2.csv,8ac793414409eff6476d31cadeb764bf8388491fe690a73cbe9e06751f7523f2,28481072,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,709039,0,0,0,0,0,0,0,683731,25308,0.03569338,0,0,1672531200.0,1672531638.7151549,438.715155,0,36,0.000000000,54,3,3,2,16,2,0,14005,multiple,69308,530507,11,0.054874,1672531242.9534581,1672531513.103431,270.149973,67.508952,6,multiple_windows,0,True,
set_04,test_03_known_vehicle_unknown_attack,test,double-1.csv,double,set_04/test_03_known_vehicle_unknown_attack/double-1.csv,cb6e794a3de531e7acf8b9687f348de656fc9a890616fb4da03a02bb33bf9d94,50097196,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1244063,0,0,0,0,0,0,0,1233676,10387,0.00834926,0,0,1672531200.0,1672531964.5854762,764.585476,197,13,0.000198841,54,3,3,2,16,2,0,8020,multiple,217929,377781,4,0.064978,1672531335.057337,1672531427.6968791,92.639542,59.714373,3,multiple_windows,0,True,
set_04,test_03_known_vehicle_unknown_attack,test,double-2.csv,double,set_04/test_03_known_vehicle_unknown_attack/double-2.csv,c592898c200fc387f020fcf2ce673f8fdec12f2dc4dac2ddf7315e00fe5bfd30,27856480,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,695540,0,0,0,0,0,0,0,690926,4614,0.00663369,0,0,1672531200.0,1672531628.187381,428.187381,87,10,0.000444889,54,3,3,2,16,2,0,3388,multiple,276815,295953,4,0.241078,1672531371.547169,1672531380.54912,9.001951,0.004037,1,single_window,0,True,
set_04,test_03_known_vehicle_unknown_attack,test,force-neutral-1.csv,force-neutral,set_04/test_03_known_vehicle_unknown_attack/force-neutral-1.csv,c1a10149201f802a6135dd627dcf4fcfebd4f4a048f21b996086ea83c5cc968c,21158090,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,527589,0,0,0,0,0,0,0,525869,1720,0.00326011,0,0,1672531200.0,1672531525.9243751,325.924375,0,3,0.000000000,54,3,3,2,16,2,0,1720,multiple,238255,274153,1,0.047912,1672531347.662694,1672531368.8479421,21.185248,0.013460,1,single_window,0,True,
set_04,test_03_known_vehicle_unknown_attack,test,force-neutral-2.csv,force-neutral,set_04/test_03_known_vehicle_unknown_attack/force-neutral-2.csv,c24ae73768ef703f9058287528c301317d0ae1aeedeae06eb24deb3a069081d2,19047891,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,475757,0,0,0,0,0,0,0,474378,1379,0.00289854,0,0,1672531200.0,1672531494.009995,294.009995,0,1,0.000000000,54,3,3,2,16,2,0,1117,multiple,294786,302971,3,0.168458,1672531382.6961889,1672531386.9180241,4.221835,0.004395,1,single_window,0,True,
set_04,test_03_known_vehicle_unknown_attack,test,fuzzing-1.csv,fuzzing,set_04/test_03_known_vehicle_unknown_attack/fuzzing-1.csv,4d3db9215b3a76c6dee481a154dc32cd4e106f7abeb61a5d7b388479c5d59e2c,26438538,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,660170,0,0,0,0,0,0,0,631716,28454,0.04310102,1837,1837,1672531200.0,1672531591.529839,391.529839,0,42,0.000000000,2048,3,3,0,16,2,0,18559,multiple,299438,563357,7,0.107813,1672531385.5848498,1672531531.528547,145.943697,96.077264,3,multiple_windows,0,True,
set_04,test_03_known_vehicle_unknown_attack,test,fuzzing-2.csv,fuzzing,set_04/test_03_known_vehicle_unknown_attack/fuzzing-2.csv,00c41be1a38f99d324aecac8b95f09569dcc4d42ef27e8af02fa2dcd4784c81f,26107792,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,650196,0,0,0,0,0,0,0,643639,6557,0.01008465,434,434,1672531200.0,1672532182.5758541,982.575854,0,8,0.000000000,1961,3,3,0,16,2,0,5184,multiple,9205,95872,991,0.075657,1672531660.9486132,1672531839.03601,178.087397,111.548140,2,multiple_windows,0,True,
set_04,test_03_known_vehicle_unknown_attack,test,triple-1.csv,triple,set_04/test_03_known_vehicle_unknown_attack/triple-1.csv,a20dca9b3342ffcc04c5d09e4056104d7e783b563a079c34e209b35c9b217bd1,22022316,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,544385,0,0,0,0,0,0,0,491468,52917,0.09720510,0,0,1672531200.0,1672531504.5881381,304.588138,821,62,0.000590801,54,3,3,2,16,2,0,35612,multiple,167121,356031,6,0.280116,1672531303.5684719,1672531387.854481,84.286009,0.004178,1,single_window,0,True,
set_04,test_03_known_vehicle_unknown_attack,test,triple-2.csv,triple,set_04/test_03_known_vehicle_unknown_attack/triple-2.csv,3d46aaada8ed35e5823d39393d514bf94cac429f9a03d1b60081aa82954e2780,28462391,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,703688,0,0,0,0,0,0,0,690926,12762,0.01813588,0,0,1672531200.0,1672531628.1874239,428.187424,202,24,0.000159979,54,3,3,2,16,2,0,8721,multiple,215090,574890,5,0.035470,1672531333.293561,1672531548.3691068,215.075546,130.892709,3,multiple_windows,0,True,
set_04,test_04_unknown_vehicle_unknown_attack,test,DoS-1.csv,DoS,set_04/test_04_unknown_vehicle_unknown_attack/DoS-1.csv,c254937a299691e226116ec962ed0a3c47f095d1539b5d0663de7b1884afff8f,15324766,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,402001,0,0,0,0,0,0,0,381441,20560,0.05114415,0,0,1672531200.0,1672531390.5924911,190.592491,0,43,0.000000000,63,3,3,4,16,4,0,12260,multiple,18075,76236,7,0.353495,1672531209.0297921,1672531227.822551,18.792759,0.001922,1,single_window,0,True,
set_04,test_04_unknown_vehicle_unknown_attack,test,DoS-2.csv,DoS,set_04/test_04_unknown_vehicle_unknown_attack/DoS-2.csv,2b6dafa512e4050d2b8b2e0b1ce0cef1f8e2c45a45603bcf9880f73c719959d2,15998666,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,416866,0,0,0,0,0,0,0,386218,30648,0.07352003,0,0,1672531200.0,1672531393.0360341,193.036034,0,60,0.000000000,62,3,3,4,16,4,0,17528,multiple,44727,129117,9,0.363167,1672531222.3579552,1672531249.222681,26.864726,0.002072,1,single_window,0,True,
set_04,test_04_unknown_vehicle_unknown_attack,test,double-1.csv,double,set_04/test_04_unknown_vehicle_unknown_attack/double-1.csv,70bb4ce03b30e2d70caff89f2c9487daa1ea3c286067f19a92115c368b9b5711,41185016,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1092582,0,0,0,0,0,0,0,1087627,4955,0.00453513,0,0,1672531200.0,1672531745.162143,545.162143,73,6,0.000123978,62,3,3,4,16,4,0,3878,multiple,657511,681778,4,0.204178,1672531528.6740351,1672531538.3202281,9.646193,0.004333,1,single_window,0,True,
set_04,test_04_unknown_vehicle_unknown_attack,test,double-2.csv,double,set_04/test_04_unknown_vehicle_unknown_attack/double-2.csv,9e8b61b1097be54d9f4a0d545839718e2f8c7107017aeb66f459c87ca52b8b4b,17526419,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,463001,0,0,0,0,0,0,0,454101,8900,0.01922242,0,0,1672531200.0,1672531454.251147,254.251147,82,15,0.000125885,62,3,3,4,16,4,0,6739,multiple,328645,370037,4,0.215012,1672531391.5215621,1672531407.77563,16.254068,0.004255,1,single_window,0,True,
set_04,test_04_unknown_vehicle_unknown_attack,test,force-neutral-1.csv,force-neutral,set_04/test_04_unknown_vehicle_unknown_attack/force-neutral-1.csv,86679f0754d984313ec75131470ca992810f7f4fbdb05e07f0a1b424c2dd3b07,19220276,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,509087,0,0,0,0,0,0,0,507921,1166,0.00229037,0,0,1672531200.0,1672531454.047636,254.047636,19,0,0.000050068,62,3,3,4,16,4,0,1166,multiple,231072,259918,1,0.040420,1672531315.550529,1672531329.3982351,13.847706,0.012802,1,single_window,0,True,
set_04,test_04_unknown_vehicle_unknown_attack,test,force-neutral-2.csv,force-neutral,set_04/test_04_unknown_vehicle_unknown_attack/force-neutral-2.csv,0a4fe4972cbdd836614de0719e027a9bc35b18347f5fcadd3a0e2cb87a11f6d6,17227950,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,454206,0,0,0,0,0,0,0,454206,0,0.00000000,0,0,1672531200.0,1672531426.9280531,226.928053,0,0,0.000000000,62,3,3,4,16,4,0,0,none,,,0,,,,,,0,none,0,True,
set_04,test_04_unknown_vehicle_unknown_attack,test,fuzzing-1.csv,fuzzing,set_04/test_04_unknown_vehicle_unknown_attack/fuzzing-1.csv,e6d2f8117c1d59d9da18cca919939d5499c671ff437948ee59b2ccb189cffae5,46782254,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1235992,0,0,0,0,0,0,0,1122478,113514,0.09184040,7165,7165,1672531200.0,1672531761.2269351,561.226935,0,201,0.000000000,2048,3,3,0,16,2,0,80503,multiple,18430,378803,7,0.314989,1672531209.205003,1672531332.6180511,123.413048,0.001446,1,single_window,0,True,
set_04,test_04_unknown_vehicle_unknown_attack,test,fuzzing-2.csv,fuzzing,set_04/test_04_unknown_vehicle_unknown_attack/fuzzing-2.csv,b9c68d608824c7328a03bb01b2c223a7b7a5e2819ff6a2b24b4316680878a536,44490428,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1167769,0,0,0,0,0,0,0,1161656,6113,0.00523477,359,359,1672531200.0,1672531780.4120688,580.412069,0,25,0.000000000,1935,3,3,0,16,2,0,6113,multiple,289520,419814,1,0.046917,1672531344.6532998,1672531406.6958768,62.042577,0.010328,1,single_window,0,True,
set_04,test_04_unknown_vehicle_unknown_attack,test,triple-1.csv,triple,set_04/test_04_unknown_vehicle_unknown_attack/triple-1.csv,b0416e85aee36c02308b03a612fdd6277ab13f2772835c8498036b7d53fdc93a,67253172,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1780543,0,0,0,0,0,0,0,1749487,31056,0.01744187,0,0,1672531200.0,1672532074.3636971,874.363697,355,51,0.005810022,62,3,3,4,16,4,0,21680,multiple,344280,470888,6,0.245291,1672531372.0525451,1672531419.7931471,47.740602,0.004465,1,single_window,0,True,
set_04,test_04_unknown_vehicle_unknown_attack,test,triple-2.csv,triple,set_04/test_04_unknown_vehicle_unknown_attack/triple-2.csv,c77c613f5b4965148ed7c601383025f910b1ca3c9d89044f480e70a4d939e237,24947957,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,661579,0,0,0,0,0,0,0,657520,4059,0.00613532,0,0,1672531200.0,1672531528.622719,328.622719,62,5,0.000149012,62,3,3,4,16,4,0,2815,multiple,365742,382154,6,0.247304,1672531382.8246281,1672531388.99967,6.175042,0.003937,1,single_window,0,True,
set_04,train_01,train,accessory-3.csv,accessory,set_04/train_01/accessory-3.csv,34c1d08661f0901c9b950c27db99dd81fd57d21591ead6de188fa483433e06b9,1262428,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,31991,0,0,0,0,0,0,0,31991,0,0.00000000,0,0,1672531200.0,1672531396.545752,196.545752,0,0,0.000000000,13,3,3,2,16,2,0,0,none,,,0,,,,,,0,none,0,True,
set_04,train_01,train,accessory-4.csv,accessory,set_04/train_01/accessory-4.csv,4d7d5102dcb6bc043d5cb75c5afc8faca8714545819468d62c3653e951d56b7d,2113444,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,52783,0,0,0,0,0,0,0,52783,0,0.00000000,0,0,1672531200.0,1672531247.980916,47.980916,0,0,0.000000000,48,3,3,2,16,2,0,0,none,,,0,,,,,,0,none,0,True,
set_04,train_01,train,attack-free-3.csv,attack-free,set_04/train_01/attack-free-3.csv,97ada5df687ce67473a5f7f8eaef713ff5d0850a0e5c51bd4dfcc0142c04b182,36838630,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,920346,0,0,0,0,0,0,0,920346,0,0.00000000,0,0,1672531200.0,1672531772.0202589,572.020259,0,0,0.000000000,54,3,3,2,16,2,0,0,none,,,0,,,,,,0,none,0,True,
set_04,train_01,train,attack-free-4.csv,attack-free,set_04/train_01/attack-free-4.csv,1e8a717287a482b816d99aa9af3abffb5e1d3f010659279ba81add868d43946c,13555370,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,336011,0,0,0,0,0,0,0,336011,0,0.00000000,0,0,1672531200.0,1672531408.2490551,208.249055,0,0,0.000000000,54,3,3,2,16,2,0,0,none,,,0,,,,,,0,none,0,True,
set_04,train_01,train,interval-3.csv,interval,set_04/train_01/interval-3.csv,b17052b50df3d3637224c38557e25f04997aef7fd81d4a5ce1dcff7b1f70dc30,15924892,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,393679,0,0,0,0,0,0,0,392891,788,0.00200163,0,0,1672531200.0,1672531443.4882102,243.488210,0,0,0.000000000,54,3,3,2,16,2,0,197,multiple,118815,125928,4,0.110768,1672531273.6287711,1672531277.5486162,3.919845,0.020754,1,single_window,0,True,
set_04,train_01,train,interval-4.csv,interval,set_04/train_01/interval-4.csv,f5065b7a46575edf0d39e39757ba543c5f4c6dae7aa232c74de5d5a75ecbc77e,36715373,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,907454,0,0,0,0,0,0,0,907204,250,0.00027550,0,0,1672531200.0,1672531781.009799,581.009799,0,0,0.000000000,54,3,3,2,16,2,0,250,multiple,377315,385604,1,0.030157,1672531433.8367939,1672531438.816416,4.979622,0.020998,1,single_window,0,True,
set_04,train_01,train,rpm-3.csv,rpm,set_04/train_01/rpm-3.csv,3e14a91556ab1061dac4b3df6ee914aa304cf2a58fbd77cb6f638d4a45dbdf52,27688947,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,689308,0,0,0,0,0,0,0,688742,566,0.00082111,0,0,1672531200.0,1672531626.8613369,426.861337,0,0,0.000000000,54,3,3,2,16,2,0,500,multiple,397770,401120,3,0.168905,1672531446.5270779,1672531448.2535388,1.726461,0.004132,1,single_window,0,True,
set_04,train_01,train,rpm-4.csv,rpm,set_04/train_01/rpm-4.csv,d456f171549ddba8e6b4b188341413baef646c26fffab409e8be56544f0228e4,25863545,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,642822,0,0,0,0,0,0,0,641942,880,0.00136896,0,0,1672531200.0,1672531597.8522921,397.852292,0,1,0.000000000,54,3,3,2,16,2,0,857,multiple,332477,375024,2,0.020683,1672531406.0630491,1672531431.8872051,25.824156,6.254671,8,multiple_windows,0,True,
set_04,train_01,train,rpm-accessory-3.csv,rpm-accessory,set_04/train_01/rpm-accessory-3.csv,1a59a410adf053d252d84b4d84a05969819de444ef255d3897a0b4b6ee42a52a,6347809,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,157883,0,0,0,0,0,0,0,157654,229,0.00145044,0,0,1672531200.0,1672531297.718169,97.718169,0,0,0.000000000,50,3,3,2,16,2,0,221,multiple,70018,71376,2,0.168506,1672531243.3965321,1672531244.0964131,0.699881,0.004004,1,single_window,0,True,
set_04,train_01,train,rpm-accessory-4.csv,rpm-accessory,set_04/train_01/rpm-accessory-4.csv,0e24c2bba90462e2d074760404ba86306cf0be813d3395cbfc5725e8d6b36e7a,7094561,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,175015,0,0,0,0,0,0,0,166722,8293,0.04738451,0,0,1672531200.0,1672531303.331877,103.331877,0,12,0.000000000,54,3,3,2,16,2,0,6502,multiple,30046,63209,4,0.250060,1672531218.6222508,1672531234.033232,15.410981,0.003174,1,single_window,0,True,
set_04,train_01,train,speed-3.csv,speed,set_04/train_01/speed-3.csv,19eb55a1177d2ed82272d1dfd4af3bdd37153fd85a78b095ddc8520b7f20b738,25981307,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,649177,0,0,0,0,0,0,0,648844,333,0.00051296,0,0,1672531200.0,1672531602.1292191,402.129219,0,0,0.000000000,54,3,3,2,16,2,0,329,multiple,143439,145374,2,0.172004,1672531288.8979571,1672531289.8866789,0.988722,0.003790,1,single_window,0,True,
set_04,train_01,train,speed-4.csv,speed,set_04/train_01/speed-4.csv,8bef72a087b488cb521013243196f07d4feb26d7dfc0cc234e2f39963cac5757,19603552,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,486777,0,0,0,0,0,0,0,486443,334,0.00068615,0,0,1672531200.0,1672531501.4739859,301.473986,0,2,0.000000000,54,3,3,2,16,2,0,323,multiple,149419,151352,2,0.172699,1672531292.6089251,1672531293.5944772,0.985552,0.003954,1,single_window,0,True,
set_04,train_01,train,speed-accessory-3.csv,speed-accessory,set_04/train_01/speed-accessory-3.csv,a6db376f872b3408f81d15e3be10722931c4151ae608a9de4a5a462d4011c14e,10058153,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,249865,0,0,0,0,0,0,0,249660,205,0.00082044,0,0,1672531200.0,1672531354.7418859,154.741886,0,0,0.000000000,50,3,3,2,16,2,0,146,multiple,77380,78600,3,0.167895,1672531247.959847,1672531248.5904081,0.630561,0.004162,1,single_window,0,True,
set_04,train_01,train,speed-accessory-4.csv,speed-accessory,set_04/train_01/speed-accessory-4.csv,0b0f03254871ce7316b316519af7975d240c6d5ae1f56358af713041b6003632,15533840,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,387940,0,0,0,0,0,0,0,386303,1637,0.00421972,0,0,1672531200.0,1672531439.429235,239.429235,32,0,0.000109196,54,3,3,2,16,2,0,1571,multiple,9734,19265,2,0.171737,1672531206.033325,1672531210.928952,4.895627,0.004219,1,single_window,0,True,
